Nr okrÍgu;Siedziba OKW;Nr listy (po nadaniu);Nazwa komitetu;Sygnatura;Typ;Pozycja na liúcie;Nazwisko;Imiona;P≥eÊ;ZawÛd;Miejsce zamieszkania;TERYT m. z.;Gmina m.z.;PrzynaleønoúÊ do partii;Poparcie;Liczba g≥osÛw;Procent g≥osÛw oddanych na listÍ;Procent g≥osÛw oddanych w okrÍgu;Czy przyznano mandat
10;PiotrkÛw Trybunalski;1;KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE;ZPOW-601-19/19;Komitet wyborczy partii politycznej;14;£Oå;Stanis≥aw;MÍøczyzna;mechanik pojazdÛw samochodowych;ZagÛrze;101213;gm. Wielgom≥yny;cz≥onek partii politycznej: Polskie Stronnictwo Ludowe;;833;0.023042239495449642;0.002405248234322575;Nie
10;PiotrkÛw Trybunalski;1;KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE;ZPOW-601-19/19;Komitet wyborczy partii politycznej;15;ROBAK;Barbara Danuta;Kobieta;specjalista administracji publicznej;KwiatkÛwka;101609;gm. TomaszÛw Mazowiecki;cz≥onek partii politycznej: Polskie Stronnictwo Ludowe;;638;0.017648197836850985;0.0018421949261678303;Nie
10;PiotrkÛw Trybunalski;1;KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE;ZPOW-601-19/19;Komitet wyborczy partii politycznej;16;PAZUREK;Damian Piotr;MÍøczyzna;specjalista bezpieczeÒstwa i higieny pracy;B≥ogie Rzπdowe;100703;gm. MniszkÛw;cz≥onek partii politycznej: Polskie Stronnictwo Ludowe;;308;0.008519819645376339;0.0008893354815982629;Nie
10;PiotrkÛw Trybunalski;1;KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE;ZPOW-601-19/19;Komitet wyborczy partii politycznej;17;SKORUPA;Ewelina;Kobieta;historyk sztuki;GrabostÛw;101003;gm. Gorzkowice;cz≥onek partii politycznej: Polskie Stronnictwo Ludowe;;1018;0.02815966363309452;0.0029394270138539988;Nie
10;PiotrkÛw Trybunalski;1;KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE;ZPOW-601-19/19;Komitet wyborczy partii politycznej;18;MAZUR;Marek Marian;MÍøczyzna;ekonomista;PiotrkÛw Trybunalski;106201;m. PiotrkÛw Trybunalski;cz≥onek partii politycznej: Polskie Stronnictwo Ludowe;;1703;0.04710796381842826;0.004917332224551434;Nie
10;PiotrkÛw Trybunalski;2;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOå∆;ZPOW-601-9/19;Komitet wyborczy partii politycznej;1;MACIEREWICZ;Antoni;MÍøczyzna;historyk;Warszawa;146504;Bielany;cz≥onek partii politycznej: Prawo i SprawiedliwoúÊ;;31280;0.160692085606551;0.09031952553374566;Tak
10;PiotrkÛw Trybunalski;2;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOå∆;ZPOW-601-9/19;Komitet wyborczy partii politycznej;2;WOJCIECHOWSKI;Grzegorz Micha≥;MÍøczyzna;rolnik;RegnÛw;101305;gm. RegnÛw;cz≥onek partii politycznej: Prawo i SprawiedliwoúÊ;;25575;0.1313842739574022;0.07384660695414147;Tak
10;PiotrkÛw Trybunalski;2;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOå∆;ZPOW-601-9/19;Komitet wyborczy partii politycznej;3;TELUS;Robert;MÍøczyzna;rolnik;OstrÛw;100704;gm. Opoczno;cz≥onek partii politycznej: Prawo i SprawiedliwoúÊ;;27254;0.14000965796422443;0.07869464030999694;Tak
10;PiotrkÛw Trybunalski;2;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOå∆;ZPOW-601-9/19;Komitet wyborczy partii politycznej;4;MILCZANOWSKA;Anna Maria;Kobieta;pedagog;Radomsko;101201;m. Radomsko;cz≥onek partii politycznej: Prawo i SprawiedliwoúÊ;;20451;0.1050611842308048;0.05905129848755219;Tak
10;PiotrkÛw Trybunalski;2;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOå∆;ZPOW-601-9/19;Komitet wyborczy partii politycznej;5;DR”ØDØ;Beata Zofia;Kobieta;dyrektor generalny;PiotrkÛw Trybunalski;106201;m. PiotrkÛw Trybunalski;cz≥onek partii politycznej: Prawo i SprawiedliwoúÊ;;5439;0.027941312455691522;0.01570485611822387;Nie
10;PiotrkÛw Trybunalski;2;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOå∆;ZPOW-601-9/19;Komitet wyborczy partii politycznej;6;LOREK;Grzegorz Andrzej;MÍøczyzna;parlamentarzysta;PiotrkÛw Trybunalski;106201;m. PiotrkÛw Trybunalski;cz≥onek partii politycznej: Prawo i SprawiedliwoúÊ;;18238;0.09369252740704209;0.05266136530321142;Tak
10;PiotrkÛw Trybunalski;2;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOå∆;ZPOW-601-9/19;Komitet wyborczy partii politycznej;7;KUBIAK;Dariusz Jan;MÍøczyzna;parlamentarzysta;Be≥chatÛw;100101;m. Be≥chatÛw;cz≥onek partii politycznej: Prawo i SprawiedliwoúÊ;;8139;0.04181179299078384;0.023500978846520332;Nie
10;PiotrkÛw Trybunalski;2;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOå∆;ZPOW-601-9/19;Komitet wyborczy partii politycznej;8;WENDROWSKA;Ewa Beata;Kobieta;lekarz - specjalista dermatologii i wenerologii;TomaszÛw Mazowiecki;101601;m. TomaszÛw Mazowiecki;cz≥onek partii politycznej: Solidarna Polska;;7272;0.03735782757451531;0.020997557214878466;Nie
10;PiotrkÛw Trybunalski;2;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOå∆;ZPOW-601-9/19;Komitet wyborczy partii politycznej;9;MACIEJEWSKI;Krzysztof;MÍøczyzna;parlamentarzysta;Radomsko;101201;m. Radomsko;cz≥onek partii politycznej: Prawo i SprawiedliwoúÊ;;4169;0.021417049389185136;0.0120377909830622;Nie
10;PiotrkÛw Trybunalski;2;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOå∆;ZPOW-601-9/19;Komitet wyborczy partii politycznej;10;JANOWSKA;Ma≥gorzata Monika;Kobieta;ekonomista;Be≥chatÛw;100101;m. Be≥chatÛw;cz≥onek partii politycznej: Prawo i SprawiedliwoúÊ;;11599;0.05958655693575399;0.03349156575018913;Tak
10;PiotrkÛw Trybunalski;2;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOå∆;ZPOW-601-9/19;Komitet wyborczy partii politycznej;11;OZGA-FLEJSZER;Beata Ewa;Kobieta;rolnik upraw mieszanych;Skierniewice;106301;m. Skierniewice;nie naleøy do partii politycznej;;3571;0.018344994811412836;0.010311094171387652;Nie
10;PiotrkÛw Trybunalski;2;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOå∆;ZPOW-601-9/19;Komitet wyborczy partii politycznej;12;WYCZACHOWSKI;Waldemar;MÍøczyzna;ekonomista;£ÍkiÒsko;100104;gm. KleszczÛw;cz≥onek partii politycznej: Prawo i SprawiedliwoúÊ;;1728;0.008877107542459082;0.004989518546109735;Nie
10;PiotrkÛw Trybunalski;2;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOå∆;ZPOW-601-9/19;Komitet wyborczy partii politycznej;13;WOJCIECHOWSKA;Martyna Olga;Kobieta;specjalista administracji publicznej;Osiedle NiewiadÛw;101610;gm. Ujazd;cz≥onek partii politycznej: Prawo i SprawiedliwoúÊ;;6724;0.034542633747392866;0.019415233046320517;Nie
10;PiotrkÛw Trybunalski;2;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOå∆;ZPOW-601-9/19;Komitet wyborczy partii politycznej;14;SA£EK;Pawe≥;MÍøczyzna;wyøszy urzÍdnik paÒstwowy;MakÛw;101506;gm. MakÛw;nie naleøy do partii politycznej;;9432;0.048454212002589155;0.027234455397515636;Nie
10;PiotrkÛw Trybunalski;2;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOå∆;ZPOW-601-9/19;Komitet wyborczy partii politycznej;15;WYSOCKA;Agnieszka Katarzyna;Kobieta;nauczyciel jÍzyka obcego;Be≥chatÛw;100101;m. Be≥chatÛw;cz≥onek partii politycznej: Prawo i SprawiedliwoúÊ;;1526;0.007839390109833658;0.004406253067918666;Nie
10;PiotrkÛw Trybunalski;2;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOå∆;ZPOW-601-9/19;Komitet wyborczy partii politycznej;16;MISZTAL;Dariusz Adam;MÍøczyzna;inøynier mechanik - úrodki transportu;Rawa Mazowiecka;101301;m. Rawa Mazowiecka;cz≥onek partii politycznej: Prawo i SprawiedliwoúÊ;;2725;0.013998910910417245;0.007868309049854761;Nie
10;PiotrkÛw Trybunalski;2;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOå∆;ZPOW-601-9/19;Komitet wyborczy partii politycznej;17;ZIEMBA;Zbigniew Jan;MÍøczyzna;nauczyciel historii;Wola Krzysztoporska;101010;gm. Wola Krzysztoporska;cz≥onek partii politycznej: Prawo i SprawiedliwoúÊ;;3630;0.018648090497179668;0.010481453890265242;Nie
10;PiotrkÛw Trybunalski;2;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOå∆;ZPOW-601-9/19;Komitet wyborczy partii politycznej;18;CIECI”RA;Krzysztof Jan;MÍøczyzna;wyøszy urzÍdnik paÒstwowy;Radomsko;101201;m. Radomsko;cz≥onek partii politycznej: Porozumienie Jaros≥awa Gowina;;5906;0.030340391866761192;0.017053296604932926;Nie
10;PiotrkÛw Trybunalski;3;KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ;ZPOW-601-1/19;Komitet wyborczy partii politycznej;1;SOWI—SKA;Anita Katarzyna;Kobieta;ekonomistka;£Ûdü;106101;m. £Ûdü;cz≥onek partii politycznej: Wiosna Roberta Biedronia;;13023;0.34334300026364356;0.03760329862614993;Tak
10;PiotrkÛw Trybunalski;3;KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ;ZPOW-601-1/19;Komitet wyborczy partii politycznej;2;OSTROWSKI;Artur Zygmunt;MÍøczyzna;nauczyciel;PiotrkÛw Trybunalski;106201;m. PiotrkÛw Trybunalski;cz≥onek partii politycznej: Sojusz Lewicy Demokratycznej;;11518;0.30366464539942;0.03325768206834023;Nie
10;PiotrkÛw Trybunalski;3;KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ;ZPOW-601-1/19;Komitet wyborczy partii politycznej;3;PANAK;Marta;Kobieta;nauczyciel;ChlebÛw;101505;gm. Lipce Reymontowskie;cz≥onek partii politycznej: Lewica Razem;;1627;0.04289480622198787;0.004697885807014201;Nie
10;PiotrkÛw Trybunalski;3;KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ;ZPOW-601-1/19;Komitet wyborczy partii politycznej;4;ROZPARA;Tadeusz;MÍøczyzna;radca prawny;Be≥chatÛw;100101;m. Be≥chatÛw;cz≥onek partii politycznej: Sojusz Lewicy Demokratycznej;;2511;0.06620089638808331;0.0072503941373157086;Nie
10;PiotrkÛw Trybunalski;3;KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ;ZPOW-601-1/19;Komitet wyborczy partii politycznej;5;PTAK;Ma≥gorzata Alicja;Kobieta;animatorka kultury;Radomsko;101201;m. Radomsko;nie naleøy do partii politycznej;;1489;0.0392565251779594;0.004299417312012381;Nie
10;PiotrkÛw Trybunalski;3;KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ;ZPOW-601-1/19;Komitet wyborczy partii politycznej;6;WA£ACH;Ma≥gorzata Dorota;Kobieta;wychowawca w placÛwce wychowawczo-opiekuÒczej;TomaszÛw Mazowiecki;101601;m. TomaszÛw Mazowiecki;cz≥onek partii politycznej: Sojusz Lewicy Demokratycznej;;1591;0.041945689427893486;0.004593937503970248;Nie
10;PiotrkÛw Trybunalski;3;KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ;ZPOW-601-1/19;Komitet wyborczy partii politycznej;7;PAWELCZYK;Andrzej Krzysztof;MÍøczyzna;technik elektryk;Be≥chatÛw;100101;m. Be≥chatÛw;cz≥onek partii politycznej: Lewica Razem;;412;0.010862114421302398;0.0011896305792807932;Nie
10;PiotrkÛw Trybunalski;3;KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ;ZPOW-601-1/19;Komitet wyborczy partii politycznej;8;KLEMBA;Julia Anna;Kobieta;specjalista administracji publicznej;Skierniewice;106301;m. Skierniewice;cz≥onek partii politycznej: Lewica Razem;;661;0.01742683891378856;0.0019086063420014668;Nie
10;PiotrkÛw Trybunalski;3;KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ;ZPOW-601-1/19;Komitet wyborczy partii politycznej;9;LEWANDOWSKI;Tomasz;MÍøczyzna;agent ubezpieczeniowy;Skierniewice;106301;m. Skierniewice;cz≥onek partii politycznej: Lewica Razem;;890;0.023464276298444504;0.0025698330474754998;Nie
10;PiotrkÛw Trybunalski;3;KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ;ZPOW-601-1/19;Komitet wyborczy partii politycznej;10;ZI BA;Pawe≥;MÍøczyzna;monter;PrzedbÛrz;101211;gm. PrzedbÛrz;cz≥onek partii politycznej: Sojusz Lewicy Demokratycznej;;836;0.022040601107302927;0.002413910592909571;Nie
10;PiotrkÛw Trybunalski;3;KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ;ZPOW-601-1/19;Komitet wyborczy partii politycznej;11;BIENIAS;Agnieszka;Kobieta;adwokat;Rawa Mazowiecka;101301;m. Rawa Mazowiecka;cz≥onek partii politycznej: Sojusz Lewicy Demokratycznej;;651;0.01716319535987345;0.0018797318133781467;Nie
10;PiotrkÛw Trybunalski;3;KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ;ZPOW-601-1/19;Komitet wyborczy partii politycznej;12;ROCHMI—SKI;Pawe≥;MÍøczyzna;inøynier rolnictwa;PπgÛw;101302;gm. Bia≥a Rawska;cz≥onek partii politycznej: Sojusz Lewicy Demokratycznej;;210;0.005536514632217242;0.0006063651010897247;Nie
10;PiotrkÛw Trybunalski;3;KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ;ZPOW-601-1/19;Komitet wyborczy partii politycznej;13;MANDAT;Joanna Ewa;Kobieta;lekarz;£ask;100302;gm. £ask;nie naleøy do partii politycznej;;394;0.010387556024255206;0.0011376564277588168;Nie
10;PiotrkÛw Trybunalski;3;KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ;ZPOW-601-1/19;Komitet wyborczy partii politycznej;14;PODPORA;Mariusz £ukasz;MÍøczyzna;reøyser filmowy;TomaszÛw Mazowiecki;101601;m. TomaszÛw Mazowiecki;cz≥onek partii politycznej: Lewica Razem;;353;0.00930661745320327;0.0010192708604032038;Nie
10;PiotrkÛw Trybunalski;3;KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ;ZPOW-601-1/19;Komitet wyborczy partii politycznej;15;SULKA;Monika Zofia;Kobieta;specjalista bezpieczeÒstwa i higieny pracy;PiotrkÛw Trybunalski;106201;m. PiotrkÛw Trybunalski;cz≥onek partii politycznej: Lewica Razem;;284;0.007487476931189033;0.0008200366129022944;Nie
10;PiotrkÛw Trybunalski;3;KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ;ZPOW-601-1/19;Komitet wyborczy partii politycznej;16;ØURAW;Eløbieta Ma≥gorzata;Kobieta;ekonomistka;£Ûdü;106101;m. £Ûdü;cz≥onek partii politycznej: Wiosna Roberta Biedronia;;353;0.00930661745320327;0.0010192708604032038;Nie
10;PiotrkÛw Trybunalski;3;KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ;ZPOW-601-1/19;Komitet wyborczy partii politycznej;17;JAB£O—SKI;Marek Jerzy;MÍøczyzna;emeryt - w≥Ûkiennik;£Ûdü;106101;m. £Ûdü;cz≥onek partii politycznej: Polska Partia Socjalistyczna;;222;0.005852886896915371;0.000641014535437709;Nie
10;PiotrkÛw Trybunalski;3;KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ;ZPOW-601-1/19;Komitet wyborczy partii politycznej;18;KOWALCZYK;Mariusz Krzysztof;MÍøczyzna;technik administracji;Be≥chatÛw;100101;m. Be≥chatÛw;nie naleøy do partii politycznej;;905;0.023859741629317165;0.0026131448404104803;Nie
10;PiotrkÛw Trybunalski;4;KOMITET WYBORCZY KONFEDERACJA WOLNOå∆ I NIEPODLEG£Oå∆;ZPOW-601-5/19;Komitet wyborczy partii politycznej;1;MARJAN;Patryk Piotr;MÍøczyzna;gÛrnik;Be≥chatÛw;100101;m. Be≥chatÛw;cz≥onek partii politycznej: Konfederacja WolnoúÊ i Niepodleg≥oúÊ;;12875;0.5495795449694797;0.03717595560252479;Nie
10;PiotrkÛw Trybunalski;4;KOMITET WYBORCZY KONFEDERACJA WOLNOå∆ I NIEPODLEG£Oå∆;ZPOW-601-5/19;Komitet wyborczy partii politycznej;2;RAK;Jacek Krzysztof;MÍøczyzna;elektronik;Radomsko;101201;m. Radomsko;nie naleøy do partii politycznej;;1638;0.06991932385708798;0.004729647788499853;Nie
10;PiotrkÛw Trybunalski;4;KOMITET WYBORCZY KONFEDERACJA WOLNOå∆ I NIEPODLEG£Oå∆;ZPOW-601-5/19;Komitet wyborczy partii politycznej;3;F•K;Andrzej;MÍøczyzna;emeryt - by≥y oficer si≥ zbrojnych;TomaszÛw Mazowiecki;101601;m. TomaszÛw Mazowiecki;cz≥onek partii politycznej: Ruch Narodowy;;720;0.03073376872839032;0.002078966060879056;Nie
10;PiotrkÛw Trybunalski;4;KOMITET WYBORCZY KONFEDERACJA WOLNOå∆ I NIEPODLEG£Oå∆;ZPOW-601-5/19;Komitet wyborczy partii politycznej;4;ZABORNY;Piotr Bogus≥aw;MÍøczyzna;nauczyciel;Skierniewice;106301;m. Skierniewice;nie naleøy do partii politycznej;;556;0.023733299184701413;0.0016054237914566044;Nie
10;PiotrkÛw Trybunalski;4;KOMITET WYBORCZY KONFEDERACJA WOLNOå∆ I NIEPODLEG£Oå∆;ZPOW-601-5/19;Komitet wyborczy partii politycznej;5;HEINZEL;Alicja Anna;Kobieta;nauczycielka;PiotrkÛw Trybunalski;106201;m. PiotrkÛw Trybunalski;nie naleøy do partii politycznej;;1025;0.043752934648055665;0.002959639183890323;Nie
10;PiotrkÛw Trybunalski;4;KOMITET WYBORCZY KONFEDERACJA WOLNOå∆ I NIEPODLEG£Oå∆;ZPOW-601-5/19;Komitet wyborczy partii politycznej;6;WYCHOWA£EK;Pawe≥;MÍøczyzna;rolnik;Jarosty;101006;gm. Moszczenica;nie naleøy do partii politycznej;;670;0.028599479233363215;0.0019345934177624551;Nie
10;PiotrkÛw Trybunalski;4;KOMITET WYBORCZY KONFEDERACJA WOLNOå∆ I NIEPODLEG£Oå∆;ZPOW-601-5/19;Komitet wyborczy partii politycznej;7;FLORCZYK;Bernadeta Edyta;Kobieta;opiekunka dzieciÍca;DÍbniak;101610;gm. Ujazd;nie naleøy do partii politycznej;;475;0.0202757502027575;0.0013715401096077106;Nie
10;PiotrkÛw Trybunalski;4;KOMITET WYBORCZY KONFEDERACJA WOLNOå∆ I NIEPODLEG£Oå∆;ZPOW-601-5/19;Komitet wyborczy partii politycznej;8;BUDKIEWICZ;Marcin;MÍøczyzna;informatyk;£azÛw;101214;gm. Øytno;cz≥onek partii politycznej: Ruch Narodowy;;637;0.027190848166645323;0.0018393074733054982;Nie
10;PiotrkÛw Trybunalski;4;KOMITET WYBORCZY KONFEDERACJA WOLNOå∆ I NIEPODLEG£Oå∆;ZPOW-601-5/19;Komitet wyborczy partii politycznej;9;MADEJSKA;Wies≥awa Agata;Kobieta;rolnik;Brzostek;101211;gm. PrzedbÛrz;nie naleøy do partii politycznej;;315;0.013446023818670765;0.000909547651634587;Nie
10;PiotrkÛw Trybunalski;4;KOMITET WYBORCZY KONFEDERACJA WOLNOå∆ I NIEPODLEG£Oå∆;ZPOW-601-5/19;Komitet wyborczy partii politycznej;10;S K;Adrian;MÍøczyzna;mechanik;TomaszÛw Mazowiecki;101601;m. TomaszÛw Mazowiecki;cz≥onek partii politycznej: Korwin;;1317;0.056217185299013955;0.0038027754196912735;Nie
10;PiotrkÛw Trybunalski;4;KOMITET WYBORCZY KONFEDERACJA WOLNOå∆ I NIEPODLEG£Oå∆;ZPOW-601-5/19;Komitet wyborczy partii politycznej;11;CHMIELARSKA;Anna Maria;Kobieta;kosmetyczka;Biskupia Wola;101002;gm. Czarnocin;nie naleøy do partii politycznej;;294;0.01254962223075938;0.0008489111415256146;Nie
10;PiotrkÛw Trybunalski;4;KOMITET WYBORCZY KONFEDERACJA WOLNOå∆ I NIEPODLEG£Oå∆;ZPOW-601-5/19;Komitet wyborczy partii politycznej;12;SYPKA;Kamil Mariusz;MÍøczyzna;spawacz;G≥uchÛwek;101304;gm. Rawa Mazowiecka;nie naleøy do partii politycznej;;455;0.01942203440474666;0.0013137910523610703;Nie
10;PiotrkÛw Trybunalski;4;KOMITET WYBORCZY KONFEDERACJA WOLNOå∆ I NIEPODLEG£Oå∆;ZPOW-601-5/19;Komitet wyborczy partii politycznej;13;KLESKA;Katarzyna Ewa;Kobieta;kierowca;PiotrkÛw Trybunalski;106201;m. PiotrkÛw Trybunalski;nie naleøy do partii politycznej;;341;0.01455585435608486;0.0009846214260552197;Nie
10;PiotrkÛw Trybunalski;4;KOMITET WYBORCZY KONFEDERACJA WOLNOå∆ I NIEPODLEG£Oå∆;ZPOW-601-5/19;Komitet wyborczy partii politycznej;14;LISZEWSKA;Ewa Barbara;Kobieta;doradca finansowy;Skierniewice;106301;m. Skierniewice;nie naleøy do partii politycznej;;288;0.012293507491356128;0.0008315864243516225;Nie
10;PiotrkÛw Trybunalski;4;KOMITET WYBORCZY KONFEDERACJA WOLNOå∆ I NIEPODLEG£Oå∆;ZPOW-601-5/19;Komitet wyborczy partii politycznej;15;KOSTRZEWA;Miros≥aw Marian;MÍøczyzna;kierowca;Opoczno;100704;gm. Opoczno;nie naleøy do partii politycznej;;319;0.013616766978272934;0.0009210974630839151;Nie
10;PiotrkÛw Trybunalski;4;KOMITET WYBORCZY KONFEDERACJA WOLNOå∆ I NIEPODLEG£Oå∆;ZPOW-601-5/19;Komitet wyborczy partii politycznej;16;GAJDA;Jadwiga;Kobieta;doradca klienta;Be≥chatÛw;100101;m. Be≥chatÛw;nie naleøy do partii politycznej;;511;0.021812438639177017;0.0014754884126516636;Nie
10;PiotrkÛw Trybunalski;4;KOMITET WYBORCZY KONFEDERACJA WOLNOå∆ I NIEPODLEG£Oå∆;ZPOW-601-5/19;Komitet wyborczy partii politycznej;17;GRABOWSKI;Krzysztof Adam;MÍøczyzna;inøynier budownictwa;Skierniewice;106301;m. Skierniewice;cz≥onek partii politycznej: Korwin;;991;0.04230161779143723;0.002861465786571034;Nie
10;PiotrkÛw Trybunalski;5;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;ZPOW-601-6/19;Koalicyjny komitet wyborczy;1;GRABARCZYK;Cezary Stanis≥aw;MÍøczyzna;adwokat;£Ûdü;106101;m. £Ûdü;cz≥onek partii politycznej: Platforma Obywatelska RP;;16357;0.3020125553914328;0.04723006646916489;Tak
10;PiotrkÛw Trybunalski;5;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;ZPOW-601-6/19;Koalicyjny komitet wyborczy;2;SP”LNICKA;Magdalena Sylwia;Kobieta;farmaceuta;Radomsko;101201;m. Radomsko;cz≥onek partii politycznej: Platforma Obywatelska RP;;11790;0.21768833087149186;0.03404306924689454;Nie
10;PiotrkÛw Trybunalski;5;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;ZPOW-601-6/19;Koalicyjny komitet wyborczy;3;RUTKOWSKA;Dorota;Kobieta;socjolog;Skierniewice;106301;m. Skierniewice;cz≥onek partii politycznej: Platforma Obywatelska RP;;7303;0.13484121122599704;0.02108706825361076;Nie
10;PiotrkÛw Trybunalski;5;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;ZPOW-601-6/19;Koalicyjny komitet wyborczy;4;KLATKA;Barbara Ewa;Kobieta;menedøer sportu;TomaszÛw Mazowiecki;101601;m. TomaszÛw Mazowiecki;cz≥onek partii politycznej: Platforma Obywatelska RP;;5879;0.10854874446085672;0.01697533537764996;Nie
10;PiotrkÛw Trybunalski;5;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;ZPOW-601-6/19;Koalicyjny komitet wyborczy;5;SOKALSKI;Jacek Marian;MÍøczyzna;ekonomista;PiotrkÛw Trybunalski;106201;m. PiotrkÛw Trybunalski;nie naleøy do partii politycznej;;2380;0.04394387001477105;0.0068721378123502135;Nie
10;PiotrkÛw Trybunalski;5;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;ZPOW-601-6/19;Koalicyjny komitet wyborczy;6;ROØNIATOWSKI;Arkadiusz Pawe≥;MÍøczyzna;pracownik obs≥ugi klienta;Be≥chatÛw;100101;m. Be≥chatÛw;cz≥onek partii politycznej: Platforma Obywatelska RP;;1137;0.020993353028064994;0.0032830339044715097;Nie
10;PiotrkÛw Trybunalski;5;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;ZPOW-601-6/19;Koalicyjny komitet wyborczy;7;TELUS;Robert;MÍøczyzna;technik mechanik;Opoczno;100704;gm. Opoczno;nie naleøy do partii politycznej;;1163;0.02147341211225997;0.003358107678892142;Nie
10;PiotrkÛw Trybunalski;5;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;ZPOW-601-6/19;Koalicyjny komitet wyborczy;8;KUBA;Eløbieta Ewa;Kobieta;ksiÍgowa;Wa≥owice;101304;gm. Rawa Mazowiecka;nie naleøy do partii politycznej;;676;0.012481536189069425;0.0019519181349364472;Nie
10;PiotrkÛw Trybunalski;5;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;ZPOW-601-6/19;Koalicyjny komitet wyborczy;9;JANIEC;Roman Stanis≥aw;MÍøczyzna;nauczyciel;Wola PrzerÍbska;101210;gm. Mas≥owice;nie naleøy do partii politycznej;;223;0.004117429837518464;0.000643901988300041;Nie
10;PiotrkÛw Trybunalski;5;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;ZPOW-601-6/19;Koalicyjny komitet wyborczy;10;SENEJKO;Andrzej Jerzy;MÍøczyzna;adwokat;Warszawa;146506;Ochota;cz≥onek partii politycznej: Nowoczesna;;223;0.004117429837518464;0.000643901988300041;Nie
10;PiotrkÛw Trybunalski;5;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;ZPOW-601-6/19;Koalicyjny komitet wyborczy;11;LISTWO—;Anna Renata;Kobieta;technik farmacji;Niechcice;101008;gm. Rozprza;cz≥onek partii politycznej: Nowoczesna;;254;0.004689807976366322;0.0007334130270323337;Nie
